x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date
-0.138046,-0.971848,-0.115753,0.988404,4834.769637,2000-12-31 17:20:34.770 -0800
-0.020844,-0.966705,-0.134506,0.976241,4834.740093,2000-12-31 17:20:34.740 -0800
-0.113388,-0.991562,-0.088394,1.001931,4834.710546,2000-12-31 17:20:34.711 -0800
-0.120483,-0.982101,-0.060059,0.991285,4834.681001,2000-12-31 17:20:34.681 -0800
-0.117569,-0.987946,-0.072922,0.997585,4834.651451,2000-12-31 17:20:34.651 -0800
-0.094620,-0.975266,-0.093399,0.984286,4834.621902,2000-12-31 17:20:34.622 -0800
-0.124634,-0.986923,-0.086304,0.998499,4834.592349,2000-12-31 17:20:34.592 -0800
-0.104477,-0.967239,-0.080612,0.976200,4834.562806,2000-12-31 17:20:34.563 -0800
-0.037445,-0.992371,-0.006622,0.993099,4834.533259,2000-12-31 17:20:34.533 -0800
-0.127808,-0.967575,-0.060410,0.977847,4834.503711,2000-12-31 17:20:34.504 -0800
-0.040466,-0.994202,-0.028488,0.995433,4834.474163,2000-12-31 17:20:34.474 -0800
-0.097916,-0.996826,-0.046768,1.002715,4834.444616,2000-12-31 17:20:34.445 -0800
-0.153183,-0.961823,-0.087479,0.977865,4834.415066,2000-12-31 17:20:34.415 -0800
-0.114182,-1.001740,-0.024231,1.008517,4834.385520,2000-12-31 17:20:34.386 -0800
-0.010590,-0.988495,0.001114,0.988552,4834.355975,2000-12-31 17:20:34.356 -0800
-0.118271,-0.993927,-0.003235,1.000944,4834.326429,2000-12-31 17:20:34.326 -0800
-0.110611,-1.000565,-0.031937,1.007166,4834.296882,2000-12-31 17:20:34.297 -0800
-0.165359,-0.965149,-0.084167,0.982823,4834.267337,2000-12-31 17:20:34.267 -0800
-0.270584,-0.945007,-0.084167,0.986579,4834.237788,2000-12-31 17:20:34.238 -0800
-0.284790,-0.964554,-0.023712,1.005998,4834.208248,2000-12-31 17:20:34.208 -0800
-0.088272,-0.994064,-0.018875,0.998154,4834.178703,2000-12-31 17:20:34.179 -0800
-0.089584,-0.974411,-0.000580,0.978521,4834.149154,2000-12-31 17:20:34.149 -0800
-0.124451,-0.990265,0.012650,0.998135,4834.119607,2000-12-31 17:20:34.120 -0800
-0.152496,-0.981918,-0.028656,0.994103,4834.090060,2000-12-31 17:20:34.090 -0800
-0.162888,-0.973267,-0.020370,0.987013,4834.060514,2000-12-31 17:20:34.061 -0800
