x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date
-0.102844,-1.047897,0.051178,1.054175,5273.605692,2000-12-31 17:27:53.606 -0800
-0.089172,-0.971939,0.047180,0.977161,5273.576148,2000-12-31 17:27:53.576 -0800
0.021255,-0.982590,-0.014664,0.982929,5273.546601,2000-12-31 17:27:53.547 -0800
-0.031586,-0.991470,0.009567,0.992019,5273.517055,2000-12-31 17:27:53.517 -0800
-0.116745,-1.027359,0.074707,1.036666,5273.487510,2000-12-31 17:27:53.488 -0800
0.005936,-1.055008,0.093857,1.059191,5273.457965,2000-12-31 17:27:53.458 -0800
0.174438,-0.986099,0.108414,1.007261,5273.428422,2000-12-31 17:27:53.428 -0800
0.105667,-0.943848,-0.037628,0.950489,5273.398870,2000-12-31 17:27:53.399 -0800
-0.022888,-1.151093,-0.228455,1.173767,5273.369331,2000-12-31 17:27:53.369 -0800
-0.121582,-1.070358,-0.096909,1.081592,5273.339789,2000-12-31 17:27:53.340 -0800
0.163254,-0.850708,0.487259,0.993870,5273.310247,2000-12-31 17:27:53.310 -0800
0.716400,-0.920044,0.420807,1.239673,5273.280703,2000-12-31 17:27:53.281 -0800
1.085419,-1.011520,0.592667,1.597674,5273.251160,2000-12-31 17:27:53.251 -0800
0.479645,-0.949234,0.851669,1.362514,5273.221611,2000-12-31 17:27:53.222 -0800
0.299866,-0.771820,0.749069,1.116571,5273.192070,2000-12-31 17:27:53.192 -0800
0.368927,-0.539322,0.637970,0.913226,5273.162524,2000-12-31 17:27:53.163 -0800
0.380463,-0.616470,0.385864,0.820779,5273.132978,2000-12-31 17:27:53.133 -0800
0.609879,-0.582184,0.379898,0.924777,5273.103434,2000-12-31 17:27:53.103 -0800
0.309296,-0.511505,0.386810,0.711986,5273.073892,2000-12-31 17:27:53.074 -0800
-0.026871,-0.610092,0.357849,0.707807,5273.044343,2000-12-31 17:27:53.044 -0800
0.186615,-0.754211,0.495163,0.921329,5273.014805,2000-12-31 17:27:53.015 -0800
0.493515,-0.856308,0.719849,1.222703,5272.985262,2000-12-31 17:27:52.985 -0800
0.288712,-0.942505,0.354553,1.047558,5272.955717,2000-12-31 17:27:52.956 -0800
0.175369,-1.111603,0.207825,1.144380,5272.926174,2000-12-31 17:27:52.926 -0800
0.104950,-1.193787,0.024094,1.198633,5272.896630,2000-12-31 17:27:52.897 -0800
0.132507,-1.157257,-0.028046,1.165156,5272.867087,2000-12-31 17:27:52.867 -0800
0.243912,-1.186874,-0.005051,1.211689,5272.837541,2000-12-31 17:27:52.838 -0800
0.211945,-1.164505,0.172333,1.196115,5272.807993,2000-12-31 17:27:52.808 -0800
-0.091843,-1.205856,0.325256,1.252324,5272.778446,2000-12-31 17:27:52.778 -0800
-0.093369,-1.107468,0.316681,1.155634,5272.748899,2000-12-31 17:27:52.749 -0800
-0.114609,-0.946167,0.224045,0.979062,5272.719354,2000-12-31 17:27:52.719 -0800
-0.155548,-0.920944,0.182877,0.951723,5272.689807,2000-12-31 17:27:52.690 -0800
-0.124496,-0.935715,0.140228,0.954319,5272.660261,2000-12-31 17:27:52.660 -0800
-0.084961,-0.942291,0.141678,0.956663,5272.630715,2000-12-31 17:27:52.631 -0800
-0.077225,-0.956497,0.162262,0.973231,5272.601168,2000-12-31 17:27:52.601 -0800
-0.116714,-0.976151,0.126923,0.991263,5272.571623,2000-12-31 17:27:52.572 -0800
-0.102325,-0.947266,0.134277,0.962192,5272.542076,2000-12-31 17:27:52.542 -0800
-0.042099,-1.011337,0.160385,1.024841,5272.512529,2000-12-31 17:27:52.513 -0800
0.124908,-1.016647,0.120911,1.031404,5272.482984,2000-12-31 17:27:52.483 -0800
-0.056229,-0.977081,0.130280,0.987331,5272.453439,2000-12-31 17:27:52.453 -0800
-0.284424,-0.914841,0.123184,0.965922,5272.423895,2000-12-31 17:27:52.424 -0800
-0.310501,-0.937073,0.061676,0.989101,5272.394351,2000-12-31 17:27:52.394 -0800
-0.114594,-0.993195,0.038239,1.000515,5272.364806,2000-12-31 17:27:52.365 -0800
0.064713,-1.020615,0.058685,1.024347,5272.335258,2000-12-31 17:27:52.335 -0800
-0.292053,-0.970703,0.171875,1.028154,5272.305708,2000-12-31 17:27:52.306 -0800
-0.365768,-0.924942,0.194031,1.013387,5272.276158,2000-12-31 17:27:52.276 -0800
-0.172516,-1.054123,0.128098,1.075800,5272.246609,2000-12-31 17:27:52.247 -0800
-0.050446,-0.919739,0.051315,0.922549,5272.217061,2000-12-31 17:27:52.217 -0800
-0.480331,-0.749756,0.306412,0.941669,5272.187516,2000-12-31 17:27:52.188 -0800
-0.679214,-0.885132,-0.137985,1.124202,5272.157968,2000-12-31 17:27:52.158 -0800
