x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date
-0.102585,-0.924973,0.120209,0.938375,4312.743130,2000-12-31 17:11:52.743 -0800
0.009750,-0.908508,0.081818,0.912237,4312.713588,2000-12-31 17:11:52.714 -0800
0.003998,-1.048981,0.098526,1.053605,4312.684026,2000-12-31 17:11:52.684 -0800
0.033905,-1.040115,0.069672,1.042997,4312.654498,2000-12-31 17:11:52.654 -0800
0.194214,-0.966599,0.179993,1.002212,4312.624956,2000-12-31 17:11:52.625 -0800
-0.036041,-1.006821,0.211761,1.029480,4312.595410,2000-12-31 17:11:52.595 -0800
-0.160263,-0.922699,0.146774,0.947945,4312.565865,2000-12-31 17:11:52.566 -0800
0.158203,-0.930649,0.212646,0.967654,4312.536322,2000-12-31 17:11:52.536 -0800
-0.067062,-1.114120,0.373566,1.176993,4312.506778,2000-12-31 17:11:52.507 -0800
-0.155777,-0.981308,-0.017273,0.993746,4312.477237,2000-12-31 17:11:52.477 -0800
-0.143433,-0.923615,-0.100479,0.940071,4312.447692,2000-12-31 17:11:52.448 -0800
-0.012390,-0.974731,-0.061813,0.976768,4312.418152,2000-12-31 17:11:52.418 -0800
-0.273376,-0.981506,0.018768,1.019040,4312.388608,2000-12-31 17:11:52.389 -0800
-0.361893,-0.818268,0.125153,0.903433,4312.359069,2000-12-31 17:11:52.359 -0800
-0.062302,-0.918625,0.190186,0.940172,4312.329520,2000-12-31 17:11:52.330 -0800
0.251038,-1.158707,0.179276,1.199067,4312.299987,2000-12-31 17:11:52.300 -0800
0.052124,-0.960403,0.378342,1.033554,4312.270446,2000-12-31 17:11:52.270 -0800
0.108124,-0.975998,0.478149,1.092195,4312.240904,2000-12-31 17:11:52.241 -0800
-0.007080,-0.891296,0.540771,1.042542,4312.211363,2000-12-31 17:11:52.211 -0800
0.926437,-2.339355,0.783051,2.635154,4312.181821,2000-12-31 17:11:52.182 -0800
0.753418,-1.058334,1.216064,1.779473,4312.152273,2000-12-31 17:11:52.152 -0800
1.809143,-0.210068,0.434784,1.872475,4312.122736,2000-12-31 17:11:52.123 -0800
0.302460,-5.529129,4.245010,6.977311,4312.093191,2000-12-31 17:11:52.093 -0800
0.960220,-0.055023,0.642197,1.156489,4312.063643,2000-12-31 17:11:52.064 -0800
0.393661,0.012619,0.984085,1.059977,4312.034101,2000-12-31 17:11:52.034 -0800
0.759079,0.588821,1.295624,1.612933,4312.004558,2000-12-31 17:11:52.005 -0800
0.606064,-1.530563,0.994064,1.923045,4311.975016,2000-12-31 17:11:51.975 -0800
0.704407,-1.261230,0.916321,1.710712,4311.945472,2000-12-31 17:11:51.945 -0800
0.674042,-1.015701,0.977081,1.562264,4311.915929,2000-12-31 17:11:51.916 -0800
0.491074,-0.609009,0.657547,1.021965,4311.886465,2000-12-31 17:11:51.886 -0800
0.536240,-0.336319,0.549988,0.838540,4311.856920,2000-12-31 17:11:51.857 -0800
0.755920,-0.238373,0.496078,0.935057,4311.827373,2000-12-31 17:11:51.827 -0800
0.954056,-0.342117,0.716492,1.241220,4311.797830,2000-12-31 17:11:51.798 -0800
0.688202,-0.888458,1.054947,1.541393,4311.768289,2000-12-31 17:11:51.768 -0800
-0.139191,-1.091827,1.124039,1.573189,4311.738748,2000-12-31 17:11:51.739 -0800
-0.077682,-1.578232,0.766296,1.756149,4311.709206,2000-12-31 17:11:51.709 -0800
0.133102,-1.882339,1.037033,2.153220,4311.679665,2000-12-31 17:11:51.680 -0800
0.375839,-1.012833,-0.377945,1.144521,4311.650122,2000-12-31 17:11:51.650 -0800
-0.135757,-0.737808,-0.454666,0.877219,4311.620580,2000-12-31 17:11:51.621 -0800
-0.637772,-0.606628,-0.629211,1.081969,4311.591038,2000-12-31 17:11:51.591 -0800
-0.625580,-0.506363,-0.162552,0.821083,4311.561497,2000-12-31 17:11:51.561 -0800
-0.718903,-0.897583,-0.103561,1.154643,4311.531957,2000-12-31 17:11:51.532 -0800
-0.388885,-1.549057,-0.297958,1.624681,4311.502411,2000-12-31 17:11:51.502 -0800
0.121277,-2.212982,-0.250061,2.230365,4311.472868,2000-12-31 17:11:51.473 -0800
0.475540,-2.465790,0.549835,2.570715,4311.443327,2000-12-31 17:11:51.443 -0800
0.300705,-1.334427,1.396744,1.954997,4311.413784,2000-12-31 17:11:51.414 -0800
0.650467,-0.763947,1.254288,1.606225,4311.384241,2000-12-31 17:11:51.384 -0800
0.679962,-1.684921,1.483948,2.345935,4311.354694,2000-12-31 17:11:51.355 -0800
0.238678,-0.120316,0.582825,0.641192,4311.325148,2000-12-31 17:11:51.325 -0800
2.943283,0.749222,1.586411,3.426507,4311.295603,2000-12-31 17:11:51.296 -0800
-0.952087,-0.497406,0.819962,1.351377,4311.266051,2000-12-31 17:11:51.266 -0800
0.856781,-0.141144,0.854614,1.218343,4311.236507,2000-12-31 17:11:51.237 -0800
1.249268,0.365555,1.231400,1.791827,4311.206964,2000-12-31 17:11:51.207 -0800
1.579208,-0.669601,1.343491,2.178814,4311.177422,2000-12-31 17:11:51.177 -0800
0.769257,-1.312485,1.456909,2.106408,4311.147878,2000-12-31 17:11:51.148 -0800
0.233231,-0.721619,0.858398,1.145416,4311.118332,2000-12-31 17:11:51.118 -0800
0.461182,-0.235413,0.883118,1.023721,4311.088785,2000-12-31 17:11:51.089 -0800
0.593491,-0.202469,0.724503,0.958190,4311.059239,2000-12-31 17:11:51.059 -0800
0.754486,-0.160034,0.676865,1.026161,4311.029692,2000-12-31 17:11:51.030 -0800
1.080063,-0.486206,0.969543,1.530669,4311.000144,2000-12-31 17:11:51.000 -0800
0.468201,-0.868408,1.436920,1.743010,4310.970598,2000-12-31 17:11:50.971 -0800
-0.692688,-1.131912,1.196976,1.787119,4310.941052,2000-12-31 17:11:50.941 -0800
-0.547028,-2.405273,1.093018,2.698012,4310.911506,2000-12-31 17:11:50.912 -0800
0.232147,-1.565445,0.427490,1.639286,4310.881959,2000-12-31 17:11:50.882 -0800
0.888443,-1.350128,-0.569595,1.713656,4310.852413,2000-12-31 17:11:50.852 -0800
0.051071,-0.614624,-0.400330,0.735279,4310.822868,2000-12-31 17:11:50.823 -0800
-0.946136,-0.255859,-0.568451,1.133038,4310.793320,2000-12-31 17:11:50.793 -0800
-0.803177,-0.309448,-0.286362,0.907113,4310.763775,2000-12-31 17:11:50.764 -0800
-0.869568,-1.253403,-0.344330,1.563883,4310.734204,2000-12-31 17:11:50.734 -0800
-0.219299,-1.817261,-0.491470,1.895276,4310.704687,2000-12-31 17:11:50.705 -0800
0.133759,-2.708771,-0.427902,2.745620,4310.675144,2000-12-31 17:11:50.675 -0800
0.296570,-1.847595,0.842056,2.051980,4310.645598,2000-12-31 17:11:50.646 -0800
0.768616,-1.102386,1.421249,1.956010,4310.616052,2000-12-31 17:11:50.616 -0800
