x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date
-0.070770,-0.983597,0.079269,0.989320,2567.197262,2000-12-31 16:42:47.197 -0800
-0.075333,-0.981354,0.048584,0.985439,2567.167732,2000-12-31 16:42:47.168 -0800
-0.037079,-0.997726,0.051315,0.999733,2567.138196,2000-12-31 16:42:47.138 -0800
0.015045,-0.980728,0.074539,0.983672,2567.108659,2000-12-31 16:42:47.109 -0800
-0.003052,-0.994232,0.115433,1.000915,2567.079128,2000-12-31 16:42:47.079 -0800
-0.091751,-0.990524,0.067932,0.997081,2567.049589,2000-12-31 16:42:47.050 -0800
-0.028442,-0.968597,0.023148,0.969291,2567.020048,2000-12-31 16:42:47.020 -0800
-0.062256,-1.013824,0.091492,1.019846,2566.990576,2000-12-31 16:42:46.991 -0800
-0.137146,-0.924454,0.091324,0.939023,2566.961038,2000-12-31 16:42:46.961 -0800
-0.089691,-0.977448,0.036591,0.982236,2566.931498,2000-12-31 16:42:46.931 -0800
-0.031723,-1.023621,0.060806,1.025916,2566.901959,2000-12-31 16:42:46.902 -0800
0.007004,-0.975388,0.077896,0.978518,2566.872420,2000-12-31 16:42:46.872 -0800
-0.061508,-0.996796,0.132477,1.007440,2566.842877,2000-12-31 16:42:46.843 -0800
0.005951,-1.017883,0.125351,1.025590,2566.813343,2000-12-31 16:42:46.813 -0800
-0.019333,-0.979599,0.159698,0.992719,2566.783803,2000-12-31 16:42:46.784 -0800
-0.113617,-0.944519,0.193604,0.970828,2566.754264,2000-12-31 16:42:46.754 -0800
-0.084885,-0.981766,0.109573,0.991502,2566.724727,2000-12-31 16:42:46.725 -0800
-0.034653,-1.001389,0.123428,1.009561,2566.695189,2000-12-31 16:42:46.695 -0800
-0.106705,-0.975906,0.148163,0.992840,2566.665651,2000-12-31 16:42:46.666 -0800
-0.099304,-0.976944,0.112564,0.988409,2566.636113,2000-12-31 16:42:46.636 -0800
-0.058197,-0.985184,0.091400,0.991125,2566.606575,2000-12-31 16:42:46.607 -0800
-0.119400,-0.974243,0.062317,0.983509,2566.577037,2000-12-31 16:42:46.577 -0800
-0.122513,-0.977661,0.099503,0.990319,2566.547499,2000-12-31 16:42:46.547 -0800
-0.093674,-0.991074,0.122147,1.002956,2566.517960,2000-12-31 16:42:46.518 -0800
-0.107269,-0.950150,0.181580,0.973274,2566.488422,2000-12-31 16:42:46.488 -0800
-0.082504,-0.981995,0.143265,0.995814,2566.458885,2000-12-31 16:42:46.459 -0800
-0.078293,-0.979538,0.163025,0.996093,2566.429346,2000-12-31 16:42:46.429 -0800
-0.073944,-0.995544,0.128983,1.006585,2566.399805,2000-12-31 16:42:46.400 -0800
-0.064972,-0.974960,0.217453,1.001027,2566.370269,2000-12-31 16:42:46.370 -0800
-0.110733,-1.018127,0.196457,1.042804,2566.340732,2000-12-31 16:42:46.341 -0800
-0.114838,-0.989151,0.188568,1.013492,2566.311196,2000-12-31 16:42:46.311 -0800
-0.125412,-0.972626,0.163071,0.994143,2566.281658,2000-12-31 16:42:46.282 -0800
-0.049728,-1.029465,0.036011,1.031294,2566.252121,2000-12-31 16:42:46.252 -0800
-0.067734,-1.076538,0.065628,1.080661,2566.222583,2000-12-31 16:42:46.223 -0800
-0.122925,-0.999237,0.190247,1.024587,2566.193050,2000-12-31 16:42:46.193 -0800
0.058884,-0.995651,0.097107,1.002107,2566.163516,2000-12-31 16:42:46.164 -0800
-0.028717,-1.074860,0.250870,1.104121,2566.133976,2000-12-31 16:42:46.134 -0800
-0.182510,-0.930878,0.149704,0.960341,2566.104440,2000-12-31 16:42:46.104 -0800
-0.233612,-1.117432,-0.134079,1.149437,2566.074903,2000-12-31 16:42:46.075 -0800
0.029022,-0.976624,0.267441,1.012996,2566.045370,2000-12-31 16:42:46.045 -0800
0.228882,-0.858231,0.279495,0.931163,2566.015836,2000-12-31 16:42:46.016 -0800
0.270630,-0.944809,0.171494,0.997655,2565.986298,2000-12-31 16:42:45.986 -0800
0.152069,-0.916138,0.350128,0.992483,2565.956760,2000-12-31 16:42:45.957 -0800
-0.051987,-0.867477,0.357376,0.939647,2565.927221,2000-12-31 16:42:45.927 -0800
0.138306,-0.942123,0.382294,1.026096,2565.897686,2000-12-31 16:42:45.898 -0800
0.423096,-1.143814,0.341385,1.266438,2565.868149,2000-12-31 16:42:45.868 -0800
0.410416,-1.110886,0.406174,1.251992,2565.838615,2000-12-31 16:42:45.839 -0800
0.314896,-0.934280,0.570541,1.139103,2565.809081,2000-12-31 16:42:45.809 -0800
0.238068,-0.990372,0.576675,1.170499,2565.779547,2000-12-31 16:42:45.780 -0800
0.260712,-0.804565,0.473755,0.969402,2565.750012,2000-12-31 16:42:45.750 -0800
0.137375,-0.710312,0.445419,0.849596,2565.720476,2000-12-31 16:42:45.720 -0800
0.207947,-0.698257,0.466187,0.864948,2565.690939,2000-12-31 16:42:45.691 -0800
0.262848,-0.649689,0.405945,0.809923,2565.661401,2000-12-31 16:42:45.661 -0800
0.322388,-0.671127,0.339981,0.818494,2565.631861,2000-12-31 16:42:45.632 -0800
0.161575,-0.612305,0.379257,0.738146,2565.602323,2000-12-31 16:42:45.602 -0800
-0.066132,-0.748611,0.438553,0.870127,2565.572783,2000-12-31 16:42:45.573 -0800
0.341507,-0.958466,0.659332,1.212437,2565.543246,2000-12-31 16:42:45.543 -0800
0.158630,-1.104050,0.509842,1.226388,2565.513706,2000-12-31 16:42:45.514 -0800
0.074570,-1.213196,0.111313,1.220572,2565.484167,2000-12-31 16:42:45.484 -0800
0.166672,-1.342819,-0.127365,1.359104,2565.454624,2000-12-31 16:42:45.455 -0800
0.129333,-1.259430,0.091629,1.269365,2565.425083,2000-12-31 16:42:45.425 -0800
-0.025925,-1.147522,0.248276,1.174359,2565.395546,2000-12-31 16:42:45.396 -0800
-0.115845,-0.993179,0.241287,1.028613,2565.366008,2000-12-31 16:42:45.366 -0800
0.006912,-0.959473,0.296173,1.004168,2565.336471,2000-12-31 16:42:45.336 -0800
0.012451,-0.936752,0.308777,0.986409,2565.306935,2000-12-31 16:42:45.307 -0800
-0.007309,-0.928665,0.331818,0.986192,2565.277395,2000-12-31 16:42:45.277 -0800
0.040741,-0.927582,0.293930,0.973890,2565.247857,2000-12-31 16:42:45.248 -0800
0.036148,-0.932419,0.304306,0.981485,2565.218318,2000-12-31 16:42:45.218 -0800
0.007919,-0.929993,0.294754,0.975617,2565.188777,2000-12-31 16:42:45.189 -0800
0.023819,-0.952850,0.271988,0.991196,2565.159239,2000-12-31 16:42:45.159 -0800
0.012482,-0.943130,0.278976,0.983605,2565.129700,2000-12-31 16:42:45.130 -0800
-0.022705,-0.953445,0.269485,0.991058,2565.100161,2000-12-31 16:42:45.100 -0800
-0.019821,-0.958542,0.236618,0.987514,2565.070624,2000-12-31 16:42:45.071 -0800
-0.017120,-1.010406,0.254791,1.042177,2565.041086,2000-12-31 16:42:45.041 -0800
0.027756,-0.984634,0.230331,1.011597,2565.011549,2000-12-31 16:42:45.012 -0800
-0.041306,-0.981720,0.283676,1.022718,2564.982010,2000-12-31 16:42:44.982 -0800
-0.046051,-0.976517,0.241959,1.007100,2564.952470,2000-12-31 16:42:44.952 -0800
0.017990,-0.986298,0.227463,1.012347,2564.922927,2000-12-31 16:42:44.923 -0800
-0.061752,-0.970062,0.230850,0.999063,2564.893391,2000-12-31 16:42:44.893 -0800
-0.172287,-0.965256,0.130295,0.989130,2564.863849,2000-12-31 16:42:44.864 -0800
-0.134064,-0.966415,0.091187,0.979922,2564.834309,2000-12-31 16:42:44.834 -0800
-0.159378,-0.961533,0.142532,0.985019,2564.804767,2000-12-31 16:42:44.805 -0800
-0.137177,-1.016098,0.141129,1.034983,2564.775226,2000-12-31 16:42:44.775 -0800
-0.227844,-0.957428,0.184464,1.001303,2564.745659,2000-12-31 16:42:44.746 -0800
-0.122177,-0.988174,0.113724,1.002172,2564.716142,2000-12-31 16:42:44.716 -0800
-0.236908,-0.955505,0.180908,1.000921,2564.686599,2000-12-31 16:42:44.687 -0800
-0.160080,-0.929962,0.123871,0.951735,2564.657056,2000-12-31 16:42:44.657 -0800
0.126526,-1.263306,-0.080551,1.272179,2564.627516,2000-12-31 16:42:44.628 -0800
0.109406,-1.023376,0.173340,1.043703,2564.597976,2000-12-31 16:42:44.598 -0800
-0.211517,-0.946091,0.013565,0.969542,2564.568433,2000-12-31 16:42:44.568 -0800
-0.553436,-1.317581,-0.326675,1.465957,2564.538894,2000-12-31 16:42:44.539 -0800
-0.103775,-0.922668,0.189850,0.947697,2564.509354,2000-12-31 16:42:44.509 -0800
-0.027847,-0.907028,0.182129,0.925552,2564.479814,2000-12-31 16:42:44.480 -0800
-0.045258,-0.834320,0.151154,0.849109,2564.450273,2000-12-31 16:42:44.450 -0800
0.021744,-0.794846,0.178833,0.815005,2564.420731,2000-12-31 16:42:44.421 -0800
0.064148,-0.932114,0.226013,0.961266,2564.391188,2000-12-31 16:42:44.391 -0800
0.077850,-0.893250,0.299881,0.945454,2564.361653,2000-12-31 16:42:44.362 -0800
0.292160,-1.033615,0.301086,1.115514,2564.332111,2000-12-31 16:42:44.332 -0800
0.498672,-1.211884,0.325806,1.350365,2564.302569,2000-12-31 16:42:44.303 -0800
0.398743,-1.150314,0.502258,1.316997,2564.273028,2000-12-31 16:42:44.273 -0800
0.232025,-1.072647,0.561844,1.232914,2564.243487,2000-12-31 16:42:44.243 -0800
0.242783,-0.930664,0.574478,1.120314,2564.213943,2000-12-31 16:42:44.214 -0800
0.195953,-0.598129,0.504959,0.806932,2564.184409,2000-12-31 16:42:44.184 -0800
0.207733,-0.529663,0.523361,0.773048,2564.154868,2000-12-31 16:42:44.155 -0800
0.248932,-0.638626,0.445465,0.817465,2564.125327,2000-12-31 16:42:44.125 -0800
0.420654,-0.642212,0.432648,0.881232,2564.095787,2000-12-31 16:42:44.096 -0800
0.253052,-0.556366,0.386765,0.723302,2564.066246,2000-12-31 16:42:44.066 -0800
0.037872,-0.734787,0.346176,0.813132,2564.036699,2000-12-31 16:42:44.037 -0800
0.203094,-0.907028,0.626312,1.120810,2564.007164,2000-12-31 16:42:44.007 -0800
0.080521,-0.909363,0.702774,1.152092,2563.977625,2000-12-31 16:42:43.978 -0800
-0.050964,-1.074020,0.413971,1.152167,2563.948082,2000-12-31 16:42:43.948 -0800
0.037384,-1.218857,0.100555,1.223569,2563.918542,2000-12-31 16:42:43.919 -0800
