x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date
-0.121002,-0.917389,0.259583,0.961055,4021.814054,2000-12-31 17:07:01.814 -0800
0.308029,-1.163300,0.207870,1.221212,4021.784508,2000-12-31 17:07:01.785 -0800
0.336945,-1.014618,0.377136,1.133672,4021.754963,2000-12-31 17:07:01.755 -0800
0.190903,-0.867584,0.526871,1.032831,4021.725415,2000-12-31 17:07:01.725 -0800
0.377213,-1.427933,0.659012,1.617275,4021.695867,2000-12-31 17:07:01.696 -0800
0.548309,-1.323196,1.159470,1.842786,4021.666323,2000-12-31 17:07:01.666 -0800
2.064346,2.132950,0.588547,3.026118,4021.636776,2000-12-31 17:07:01.637 -0800
0.502197,-1.766556,-0.990433,2.086595,4021.607229,2000-12-31 17:07:01.607 -0800
0.647873,-0.151215,1.267838,1.431788,4021.577678,2000-12-31 17:07:01.578 -0800
0.439026,0.379028,1.021988,1.175102,4021.548135,2000-12-31 17:07:01.548 -0800
0.716019,0.049103,0.933853,1.177784,4021.518591,2000-12-31 17:07:01.519 -0800
0.805725,-1.381363,0.991806,1.881764,4021.489045,2000-12-31 17:07:01.489 -0800
0.712860,-1.369507,0.699402,1.694958,4021.459496,2000-12-31 17:07:01.459 -0800
0.620819,-1.009247,0.730896,1.392194,4021.429949,2000-12-31 17:07:01.430 -0800
0.445923,-0.630737,0.477768,0.908261,4021.400403,2000-12-31 17:07:01.400 -0800
0.362869,-0.365479,0.419678,0.664363,4021.370858,2000-12-31 17:07:01.371 -0800
0.544128,-0.197433,0.471924,0.746839,4021.341312,2000-12-31 17:07:01.341 -0800
0.679031,-0.271637,0.623123,0.960808,4021.311765,2000-12-31 17:07:01.312 -0800
0.519608,-0.713013,0.835556,1.215127,4021.282218,2000-12-31 17:07:01.282 -0800
0.342911,-1.233658,1.030136,1.643375,4021.252670,2000-12-31 17:07:01.253 -0800
0.028641,-1.257538,0.955704,1.579744,4021.223122,2000-12-31 17:07:01.223 -0800
-0.475449,-3.007172,0.796738,3.147050,4021.193574,2000-12-31 17:07:01.194 -0800
0.167770,-1.228516,0.278259,1.270758,4021.164030,2000-12-31 17:07:01.164 -0800
-0.017426,-0.829956,-0.474701,0.956280,4021.134484,2000-12-31 17:07:01.134 -0800
-0.355209,-0.451065,-0.361542,0.678488,4021.104936,2000-12-31 17:07:01.105 -0800
-0.526596,-0.323898,-0.364319,0.717594,4021.075391,2000-12-31 17:07:01.075 -0800
-0.238831,-0.697205,-0.190979,0.761319,4021.045846,2000-12-31 17:07:01.046 -0800
-0.332565,-0.952972,-0.121262,1.016593,4021.016302,2000-12-31 17:07:01.016 -0800
-0.136368,-1.351532,-0.105820,1.362510,4020.986753,2000-12-31 17:07:00.987 -0800
-0.032043,-1.862762,0.041824,1.863507,4020.957205,2000-12-31 17:07:00.957 -0800
0.338531,-1.739471,0.585342,1.866277,4020.927659,2000-12-31 17:07:00.928 -0800
0.371460,-1.182007,1.076202,1.641138,4020.898111,2000-12-31 17:07:00.898 -0800
0.603180,-0.910202,0.997086,1.478673,4020.868566,2000-12-31 17:07:00.869 -0800
0.294617,-1.729233,1.331787,2.202431,4020.839019,2000-12-31 17:07:00.839 -0800
0.266373,-0.867752,1.564392,1.808665,4020.809471,2000-12-31 17:07:00.809 -0800
3.465744,2.981903,1.720398,4.884966,4020.779920,2000-12-31 17:07:00.780 -0800
-3.727737,-7.659622,-0.546951,8.536099,4020.750377,2000-12-31 17:07:00.750 -0800
1.105118,-0.111481,0.422668,1.188428,4020.720833,2000-12-31 17:07:00.721 -0800
1.182953,0.235840,0.902435,1.506449,4020.691288,2000-12-31 17:07:00.691 -0800
1.171036,-0.246384,1.227249,1.714109,4020.661742,2000-12-31 17:07:00.662 -0800
0.955002,-1.089386,1.100861,1.819529,4020.632167,2000-12-31 17:07:00.632 -0800
0.495331,-1.034988,0.743439,1.367207,4020.602651,2000-12-31 17:07:00.603 -0800
0.292282,-0.594360,0.805588,1.042912,4020.573111,2000-12-31 17:07:00.573 -0800
0.349884,-0.258331,0.721848,0.842744,4020.543569,2000-12-31 17:07:00.544 -0800
0.643036,-0.203171,0.594986,0.899323,4020.514026,2000-12-31 17:07:00.514 -0800
0.640076,-0.473679,0.813660,1.138468,4020.484484,2000-12-31 17:07:00.484 -0800
0.448471,-0.677795,1.081833,1.353106,4020.454933,2000-12-31 17:07:00.455 -0800
-0.149338,-0.885162,1.047668,1.379646,4020.425388,2000-12-31 17:07:00.425 -0800
0.039154,-1.605453,0.979904,1.881283,4020.395845,2000-12-31 17:07:00.396 -0800
0.245132,-1.456055,1.088104,1.834164,4020.366299,2000-12-31 17:07:00.366 -0800
0.361099,-0.920746,-0.262283,1.023210,4020.336754,2000-12-31 17:07:00.337 -0800
0.023666,-0.957504,-0.509354,1.084811,4020.307209,2000-12-31 17:07:00.307 -0800
-0.596512,-0.527954,-0.533844,0.958932,4020.277661,2000-12-31 17:07:00.278 -0800
-0.629364,-0.058273,-0.591843,0.865894,4020.248124,2000-12-31 17:07:00.248 -0800
-0.706451,-0.957657,-0.481369,1.283704,4020.218575,2000-12-31 17:07:00.219 -0800
-0.501907,-1.482407,-0.274628,1.588981,4020.189028,2000-12-31 17:07:00.189 -0800
-0.000824,-1.926987,-0.246109,1.942639,4020.159479,2000-12-31 17:07:00.159 -0800
0.240356,-2.184875,0.348068,2.225445,4020.129934,2000-12-31 17:07:00.130 -0800
0.134872,-1.437256,1.133591,1.835463,4020.100383,2000-12-31 17:07:00.100 -0800
0.816010,-1.143936,1.126846,1.801179,4020.070841,2000-12-31 17:07:00.071 -0800
0.279480,-1.334396,1.764145,2.229558,4020.041292,2000-12-31 17:07:00.041 -0800
1.020599,-0.045685,-0.193207,1.039730,4020.011746,2000-12-31 17:07:00.012 -0800
1.608582,0.141037,0.590881,1.719467,4019.982200,2000-12-31 17:06:59.982 -0800
-0.079620,0.349747,3.109711,3.130329,4019.952650,2000-12-31 17:06:59.953 -0800
0.802658,0.347824,0.950943,1.292105,4019.923103,2000-12-31 17:06:59.923 -0800
2.033569,-0.232437,1.039963,2.295856,4019.893561,2000-12-31 17:06:59.894 -0800
0.896637,-1.012527,1.200775,1.808599,4019.864015,2000-12-31 17:06:59.864 -0800
0.388351,-0.712097,1.023087,1.305605,4019.834468,2000-12-31 17:06:59.834 -0800
